ins_ind,ticker_filename,date,n_adj_close,gt,adj_close,prev_adj_close,return,simple_return,log_return,prev_ins_ind,run,method,dataset,dropout,prob_measure,prob,prob_filter,day_pred,day_action_pred,day_action,matches_gt_day,log_return_action,log_return_action_pred,return_action,return_action_pred
67,CHL.csv,2015-10-02,3.045097,1.0,55.394833,53.757854,1.6369789999999966,3.04509737312058,0.02999654499219122,,5,Adv-ALSTM,stocknet,0.75,entr,0.02607783298339765,0,1.0,1,1,1,0.02999654499219122,0.02999654499219122,1.6369789999999966,1.6369789999999966
141,CHL.csv,2015-10-05,0.718365,1.0,55.79277,55.394833,0.3979369999999989,0.718364833774296,0.007157968844315686,67.0,5,Adv-ALSTM,stocknet,0.75,entr,0.6709321847375349,0,1.0,1,1,1,0.007157968844315686,0.007157968844315686,0.3979369999999989,0.3979369999999989
219,CHL.csv,2015-10-06,-2.366669,0.0,54.47234,55.79277,-1.3204299999999947,-2.366668656171749,-0.023951241199827344,141.0,5,Adv-ALSTM,stocknet,0.75,entr,0.0,0,0.0,-1,-1,1,0.023951241199827344,0.023951241199827344,1.3204299999999947,1.3204299999999947
277,CHL.csv,2015-10-07,1.245223,1.0,55.150642,54.47234,0.6783019999999951,1.2452228048216674,0.012375336710842514,219.0,5,Adv-ALSTM,stocknet,0.75,entr,0.6777555495642991,0,0.0,-1,-1,1,-0.012375336710842514,-0.012375336710842514,-0.6783019999999951,-0.6783019999999951
407,CHL.csv,2015-10-09,-2.834074,0.0,53.33279,54.888367,-1.5555769999999995,-2.8340741126439406,-0.028750092695510533,277.0,5,Adv-ALSTM,stocknet,0.75,entr,0.0,0,0.0,-1,-1,1,0.028750092695510533,0.028750092695510533,1.5555769999999995,1.5555769999999995
453,CHL.csv,2015-10-12,1.220954,1.0,53.983959,53.33279,0.6511689999999959,1.2209543134720608,0.01213560786515343,407.0,5,Adv-ALSTM,stocknet,0.75,entr,0.0,0,0.0,-1,-1,1,-0.01213560786515343,-0.01213560786515343,-0.6511689999999959,-0.6511689999999959
501,CHL.csv,2015-10-13,-1.072213,0.0,53.405136,53.983959,-0.5788229999999999,-1.0722129512583543,-0.010780025762525739,453.0,5,Adv-ALSTM,stocknet,0.75,entr,0.0,0,0.0,-1,-1,1,0.010780025762525739,0.010780025762525739,0.5788229999999999,0.5788229999999999
549,CHL.csv,2015-10-14,1.574948,1.0,54.246239,53.405136,0.8411030000000039,1.5749477728134686,0.015626741711936194,501.0,5,Adv-ALSTM,stocknet,0.75,entr,0.0,0,0.0,-1,-1,1,-0.015626741711936194,-0.015626741711936194,-0.8411030000000039,-0.8411030000000039
606,CHL.csv,2015-10-15,1.717232,1.0,55.177773,54.246239,0.9315339999999992,1.7172324149513836,0.017026546320651047,549.0,5,Adv-ALSTM,stocknet,0.75,entr,0.0,0,0.0,-1,-1,1,-0.017026546320651047,-0.017026546320651047,-0.9315339999999992,-0.9315339999999992
676,CHL.csv,2015-10-16,0.704806,1.0,55.566669,55.177773,0.38889599999999547,0.7048055382735281,0.007023333931200056,606.0,5,Adv-ALSTM,stocknet,0.75,entr,0.0,0,0.0,-1,-1,1,-0.007023333931200056,-0.007023333931200056,-0.38889599999999547,-0.38889599999999547
771,CHL.csv,2015-10-20,0.879338,1.0,56.027916,55.539536,0.48837999999999937,0.8793375587437378,0.008754939020760804,676.0,5,Adv-ALSTM,stocknet,0.75,entr,0.6610502784404404,0,0.0,-1,-1,1,-0.008754939020760804,-0.008754939020760804,-0.48837999999999937,-0.48837999999999937
813,CHL.csv,2015-10-21,-1.48507,0.0,55.195862,56.027916,-0.8320539999999994,-1.4850704066879792,-0.014962079820291626,771.0,5,Adv-ALSTM,stocknet,0.75,entr,0.0,0,0.0,-1,-1,1,0.014962079820291626,0.014962079820291626,0.8320539999999994,0.8320539999999994
942,CHL.csv,2015-10-23,0.822501,1.0,55.431007,54.978806,0.4522010000000023,0.8225005832247473,0.00819136481095764,813.0,5,Adv-ALSTM,stocknet,0.75,entr,0.0,0,0.0,-1,-1,1,-0.00819136481095764,-0.00819136481095764,-0.4522010000000023,-0.4522010000000023
1008,CHL.csv,2015-10-26,-0.832108,0.0,54.969761,55.431007,-0.4612460000000027,-0.8321082819224314,-0.008355896287214193,942.0,5,Adv-ALSTM,stocknet,0.75,entr,0.0,0,0.0,-1,-1,1,0.008355896287214193,0.008355896287214193,0.4612460000000027,0.4612460000000027
1112,CHL.csv,2015-10-28,-0.769609,0.0,54.806969,55.23204,-0.42507099999999554,-0.769609451325708,-0.007725862277342424,1008.0,5,Adv-ALSTM,stocknet,0.75,entr,0.0,0,0.0,-1,-1,1,0.007725862277342424,0.007725862277342424,0.42507099999999554,0.42507099999999554
1173,CHL.csv,2015-10-29,-0.858086,0.0,54.336678,54.806969,-0.4702910000000031,-0.8580861313458205,-0.008617888874974859,1112.0,5,Adv-ALSTM,stocknet,0.75,entr,0.0,0,0.0,-1,-1,1,0.008617888874974859,0.008617888874974859,0.4702910000000031,0.4702910000000031
1397,CHL.csv,2015-11-04,1.403562,1.0,55.539536,54.770794,0.768741999999996,1.4035619056389725,0.01393803182658924,1173.0,5,Adv-ALSTM,stocknet,0.75,entr,0.0,0,1.0,1,1,1,0.01393803182658924,0.01393803182658924,0.768741999999996,0.768741999999996
1437,CHL.csv,2015-11-05,-0.586222,0.0,55.213951,55.539536,-0.3255849999999967,-0.5862220382971811,-0.0058794706464828945,1397.0,5,Adv-ALSTM,stocknet,0.75,entr,0.0,0,0.0,-1,-1,1,0.0058794706464828945,0.0058794706464828945,0.3255849999999967,0.3255849999999967
1476,CHL.csv,2015-11-06,-2.358717,0.0,53.91161,55.213951,-1.3023409999999984,-2.3587172741903553,-0.023869803251288423,1437.0,5,Adv-ALSTM,stocknet,0.75,entr,0.0,0,0.0,-1,-1,1,0.023869803251288423,0.023869803251288423,1.3023409999999984,1.3023409999999984
1541,CHL.csv,2015-11-09,-2.08019,0.0,52.790146,53.91161,-1.1214640000000031,-2.0801901482816096,-0.02102130909975184,1476.0,5,Adv-ALSTM,stocknet,0.75,entr,0.0,0,0.0,-1,-1,1,0.02102130909975184,0.02102130909975184,1.1214640000000031,1.1214640000000031
1704,CHL.csv,2015-11-12,1.059298,1.0,53.495583,52.934845,0.5607380000000006,1.0592984639890806,0.010537272074306858,1541.0,5,Adv-ALSTM,stocknet,0.75,entr,0.0,0,1.0,1,1,1,0.010537272074306858,0.010537272074306858,0.5607380000000006,0.5607380000000006
1779,CHL.csv,2015-11-13,-2.82333,0.0,51.985226,53.495583,-1.5103570000000062,-2.8233302925215455,-0.02863952691758156,1704.0,5,Adv-ALSTM,stocknet,0.75,entr,0.5771993483670567,0,1.0,1,1,1,-0.02863952691758156,-0.02863952691758156,-1.5103570000000062,-1.5103570000000062
1844,CHL.csv,2015-11-16,2.26165,1.0,53.16095,51.985226,1.1757240000000024,2.261650261941734,0.02236454143636106,1779.0,5,Adv-ALSTM,stocknet,0.75,entr,0.621480021586315,0,1.0,1,1,1,0.02236454143636106,0.02236454143636106,1.1757240000000024,1.1757240000000024
2138,CHL.csv,2015-11-23,-0.982377,0.0,52.871544,53.396095,-0.5245510000000024,-0.9823770820693954,-0.009872342423245648,1844.0,5,Adv-ALSTM,stocknet,0.75,entr,0.6554054224768588,0,0.0,-1,-1,1,0.009872342423245648,0.009872342423245648,0.5245510000000024,0.5245510000000024
2242,CHL.csv,2015-11-25,-0.799587,0.0,52.735882,53.16095,-0.4250680000000031,-0.7995869148312872,-0.008028007540927163,2138.0,5,Adv-ALSTM,stocknet,0.75,entr,0.2613307844987567,0,0.0,-1,-1,1,0.008028007540927163,0.008028007540927163,0.4250680000000031,0.4250680000000031
2275,CHL.csv,2015-11-27,-0.840341,0.0,52.292721,52.735882,-0.44316099999999636,-0.840340548395486,-0.008438913159345564,2242.0,5,Adv-ALSTM,stocknet,0.75,entr,0.5380652041508891,0,0.0,-1,-1,1,0.008438913159345564,0.008438913159345564,0.44316099999999636,0.44316099999999636
2305,CHL.csv,2015-11-30,-0.605331,0.0,51.976177,52.292721,-0.3165440000000004,-0.6053309025552531,-0.0060717045741614075,2275.0,5,Adv-ALSTM,stocknet,0.75,entr,0.5822616787921543,0,0.0,-1,-1,1,0.0060717045741614075,0.0060717045741614075,0.3165440000000004,0.3165440000000004
2365,CHL.csv,2015-12-01,2.331659,1.0,53.188084,51.976177,1.2119070000000036,2.331658598130454,0.023048907306498053,2305.0,5,Adv-ALSTM,stocknet,0.75,entr,0.0,0,0.0,-1,-1,1,-0.023048907306498053,-0.023048907306498053,-1.2119070000000036,-1.2119070000000036
2425,CHL.csv,2015-12-02,-0.595133,0.0,52.871544,53.188084,-0.3165400000000034,-0.5951333009100372,-0.005969112768669423,2365.0,5,Adv-ALSTM,stocknet,0.75,entr,0.0,0,0.0,-1,-1,1,0.005969112768669423,0.005969112768669423,0.3165400000000034,0.3165400000000034
2496,CHL.csv,2015-12-03,-1.334239,0.0,52.166111,52.871544,-0.7054329999999993,-1.3342394540246438,-0.013432204029965885,2425.0,5,Adv-ALSTM,stocknet,0.75,entr,0.0,0,0.0,-1,-1,1,0.013432204029965885,0.013432204029965885,0.7054329999999993,0.7054329999999993
2570,CHL.csv,2015-12-04,1.768368,1.0,53.0886,52.166111,0.9224889999999988,1.7683683569971294,0.017529146435137602,2496.0,5,Adv-ALSTM,stocknet,0.75,entr,0.0,0,0.0,-1,-1,1,-0.017529146435137602,-0.017529146435137602,-0.9224889999999988,-0.9224889999999988
2697,CHL.csv,2015-12-08,-1.163392,0.0,52.247501,52.862499,-0.6149979999999999,-1.1633918404046695,-0.011702121931664294,2570.0,5,Adv-ALSTM,stocknet,0.75,entr,0.0,0,0.0,-1,-1,1,0.011702121931664294,0.011702121931664294,0.6149979999999999,0.6149979999999999
2759,CHL.csv,2015-12-09,-0.657786,0.0,51.903824,52.247501,-0.34367699999999957,-0.6577864843717589,-0.006599594338204536,2697.0,5,Adv-ALSTM,stocknet,0.75,entr,0.5746200300396811,0,0.0,-1,-1,1,0.006599594338204536,0.006599594338204536,0.34367699999999957,0.34367699999999957
