ins_ind,ticker_filename,date,n_adj_close,gt,adj_close,prev_adj_close,return,simple_return,log_return,prev_ins_ind,run,method,dataset,dropout,prob_measure,prob,prob_filter,day_pred,day_action_pred,day_action,matches_gt_day,log_return_action,log_return_action_pred,return_action,return_action_pred
10,BP.csv,2015-10-01,1.3089,1.0,26.838387,26.491638,0.34674900000000264,1.30889981208411,0.01300407740036756,,3,Adv-ALSTM,stocknet,0.75,std,0.0,0.6,1.0,1,1,1,0.01300407740036756,0.01300407740036756,0.34674900000000264,0.34674900000000264
62,BP.csv,2015-10-02,5.038764,1.0,28.19071,26.838387,1.3523229999999984,5.038764065813636,0.049159277617858106,10.0,3,Adv-ALSTM,stocknet,0.75,std,0.0,0.6,1.0,1,1,1,0.049159277617858106,0.049159277617858106,1.3523229999999984,1.3523229999999984
135,BP.csv,2015-10-05,2.982777,1.0,29.031576,28.19071,0.8408660000000019,2.982776950279017,0.02939157418475134,62.0,3,Adv-ALSTM,stocknet,0.75,std,0.0,0.6,1.0,1,1,1,0.02939157418475134,0.02939157418475134,0.8408660000000019,0.8408660000000019
213,BP.csv,2015-10-06,2.448496,1.0,29.742413,29.031576,0.7108369999999979,2.4484960788900954,0.02419000902723756,135.0,3,Adv-ALSTM,stocknet,0.75,std,0.0,0.6,1.0,1,1,1,0.02419000902723756,0.02419000902723756,0.7108369999999979,0.7108369999999979
271,BP.csv,2015-10-07,4.080425,1.0,30.95603,29.742413,1.2136169999999993,4.080425485316202,0.039993736268104034,213.0,3,Adv-ALSTM,stocknet,0.75,std,0.0,0.6,1.0,1,1,1,0.039993736268104034,0.039993736268104034,1.2136169999999993,1.2136169999999993
333,BP.csv,2015-10-08,0.70009,1.0,31.17275,30.95603,0.21672000000000224,0.700089772493444,0.006976505220570578,271.0,3,Adv-ALSTM,stocknet,0.75,std,0.0,0.6,1.0,1,1,1,0.006976505220570578,0.006976505220570578,0.21672000000000224,0.21672000000000224
451,BP.csv,2015-10-12,-1.640705,0.0,30.661297,31.17275,-0.5114529999999995,-1.6407054238076508,-0.016543140522340957,333.0,3,Adv-ALSTM,stocknet,0.75,std,0.3196229934692383,0.6,1.0,1,1,1,-0.016543140522340957,-0.016543140522340957,-0.5114529999999995,-0.5114529999999995
496,BP.csv,2015-10-13,-1.809441,0.0,30.106499,30.661297,-0.5547980000000017,-1.8094407421838734,-0.01826011315332847,451.0,3,Adv-ALSTM,stocknet,0.75,std,0.451175332069397,0.6,1.0,1,0,1,-0.0,-0.01826011315332847,-0.0,-0.5547980000000017
543,BP.csv,2015-10-14,1.698806,1.0,30.61795,30.106499,0.511451000000001,1.6988059621279812,0.016845376212130524,496.0,3,Adv-ALSTM,stocknet,0.75,std,0.0,0.6,0.0,-1,-1,1,-0.016845376212130524,-0.016845376212130524,-0.511451000000001,-0.511451000000001
602,BP.csv,2015-10-15,1.019275,1.0,30.930031,30.61795,0.31208099999999916,1.019274641182702,0.010141150677419209,543.0,3,Adv-ALSTM,stocknet,0.75,std,0.0,0.6,0.0,-1,-1,1,-0.010141150677419209,-0.010141150677419209,-0.31208099999999916,-0.31208099999999916
